CD_REGIONAL,NM_REGIONAL,CD_MUNICIPIO,NM_MUNICIPIO,CD_ESCOLA,NM_ESCOLA,CD_ETAPA_AVALIADA,DC_ETAPA_AVALIADA,NM_DISCIPLINA,NU_ACERTO_24,NU_TOTAL_24,TX_ACERTO_24,ct_alto_24,ct_medio_24,ct_baixo_24,ct_muito_baixo_24,NU_ACERTO_25,NU_TOTAL_25,TX_ACERTO_25,ct_alto_25,ct_medio_25,ct_baixo_25,ct_muito_baixo_25
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32079435,EEEM MARIA DALVA GAMA BERNABE,26,ENSINO MEDIO - 2ª SERIE,Matemática,175.0,660.0,26.51515151515152,0,2,10,21,343.0,780.0,43.97435897435897,0,9,24,6
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32079451,EEEM ZEFERINO OLIOSI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,88.0,140.0,62.85714285714285,2,3,2,0,95.0,160.0,59.375,2,4,1,1
33,SRE NOVA VENECIA,3203908,NOVA VENECIA,32079451,EEEM ZEFERINO OLIOSI,26,ENSINO MEDIO - 2ª SERIE,Matemática,29.0,120.0,24.166666666666668,0,0,3,3,99.0,160.0,61.875,3,2,2,1
33,SRE NOVA VENECIA,3204104,PINHEIROS,32015550,EEEFM SAO JOAO DO SOBRADO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,383.0,680.0,56.3235294117647,3,19,11,1,468.0,720.0,65.0,5,25,6,0
33,SRE NOVA VENECIA,3204104,PINHEIROS,32015550,EEEFM SAO JOAO DO SOBRADO,26,ENSINO MEDIO - 2ª SERIE,Matemática,233.0,640.0,36.40625,0,8,12,12,367.0,740.0,49.5945945945946,1,16,16,4
33,SRE NOVA VENECIA,3204104,PINHEIROS,32015631,EEEM NOSSA SENHORA DE LOURDES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2383.0,4040.0,58.98514851485149,27,113,52,10,2330.0,4020.0,57.96019900497512,14,123,53,11
33,SRE NOVA VENECIA,3204104,PINHEIROS,32015631,EEEM NOSSA SENHORA DE LOURDES,26,ENSINO MEDIO - 2ª SERIE,Matemática,1557.0,3960.0,39.31818181818182,7,42,87,62,1998.0,4180.0,47.79904306220096,31,41,101,36
33,SRE NOVA VENECIA,3204252,PONTO BELO,32015070,EEEFM PROF MARIA MAGDALENA DA SILVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,534.0,960.0,55.625,1,33,11,3,970.0,1520.0,63.81578947368421,12,47,15,2
33,SRE NOVA VENECIA,3204252,PONTO BELO,32015070,EEEFM PROF MARIA MAGDALENA DA SILVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,549.0,980.0,56.02040816326531,12,12,22,3,937.0,1600.0,58.5625,8,51,12,9
33,SRE NOVA VENECIA,3204708,SAO GABRIEL DA PALHA,32007876,CEEFMTI GOVERNADOR GERSON CAMATA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,487.0,780.0,62.43589743589744,3,29,5,2,724.0,1120.0,64.64285714285714,11,35,9,1
33,SRE NOVA VENECIA,3204708,SAO GABRIEL DA PALHA,32007876,CEEFMTI GOVERNADOR GERSON CAMATA,26,ENSINO MEDIO - 2ª SERIE,Matemática,405.0,980.0,41.326530612244895,1,11,27,10,552.0,1120.0,49.285714285714285,5,17,31,3
33,SRE NOVA VENECIA,3204708,SAO GABRIEL DA PALHA,32008236,EEEFM VERA CRUZ,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,333.0,480.0,69.375,10,10,3,1,371.0,580.0,63.96551724137931,9,10,9,1
33,SRE NOVA VENECIA,3204708,SAO GABRIEL DA PALHA,32008236,EEEFM VERA CRUZ,26,ENSINO MEDIO - 2ª SERIE,Matemática,188.0,520.0,36.15384615384615,1,4,13,8,325.0,580.0,56.03448275862069,4,10,12,3
33,SRE NOVA VENECIA,3204708,SAO GABRIEL DA PALHA,32082274,EEEFM ILDA FERREIRA DA FONSECA MARTINS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1964.0,3360.0,58.45238095238095,21,90,46,11,2078.0,3260.0,63.74233128834356,30,99,26,8
33,SRE NOVA VENECIA,3204708,SAO GABRIEL DA PALHA,32082274,EEEFM ILDA FERREIRA DA FONSECA MARTINS,26,ENSINO MEDIO - 2ª SERIE,Matemática,1158.0,3600.0,32.166666666666664,0,20,86,74,1833.0,3320.0,55.21084337349398,19,79,51,17
33,SRE NOVA VENECIA,3205150,VILA PAVAO,32006330,EEEFM PROF ANA PORTELA DE SA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,835.0,1320.0,63.25757575757576,12,36,16,2,587.0,960.0,61.145833333333336,7,29,11,1
33,SRE NOVA VENECIA,3205150,VILA PAVAO,32006330,EEEFM PROF ANA PORTELA DE SA,26,ENSINO MEDIO - 2ª SERIE,Matemática,675.0,1320.0,51.13636363636363,10,20,26,10,512.0,960.0,53.333333333333336,8,18,12,10
33,SRE NOVA VENECIA,3205150,VILA PAVAO,32007000,CEIER DE VILA PAVAO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,226.0,400.0,56.5,0,14,6,0,413.0,720.0,57.36111111111112,1,23,10,2
33,SRE NOVA VENECIA,3205150,VILA PAVAO,32007000,CEIER DE VILA PAVAO,26,ENSINO MEDIO - 2ª SERIE,Matemática,172.0,460.0,37.391304347826086,1,1,15,6,357.0,720.0,49.583333333333336,0,16,18,2
33,SRE NOVA VENECIA,3205176,VILA VALERIO,32008503,EEEFM ATILIO VIVACQUA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1469.0,2280.0,64.4298245614035,17,77,19,1,1894.0,2900.0,65.3103448275862,36,82,25,2
33,SRE NOVA VENECIA,3205176,VILA VALERIO,32008503,EEEFM ATILIO VIVACQUA,26,ENSINO MEDIO - 2ª SERIE,Matemática,881.0,2000.0,44.05,3,28,46,23,1398.0,3060.0,45.68627450980392,2,56,69,26
34,SRE COLATINA,3200359,ALTO RIO NOVO,32009038,EEEFM PASTOR ANTONIO NUNES DE CARVALHO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,872.0,1300.0,67.07692307692308,15,39,11,0,928.0,1620.0,57.28395061728395,7,44,27,3
34,SRE COLATINA,3200359,ALTO RIO NOVO,32009038,EEEFM PASTOR ANTONIO NUNES DE CARVALHO,26,ENSINO MEDIO - 2ª SERIE,Matemática,29.0,60.0,48.333333333333336,0,1,1,1,875.0,1700.0,51.47058823529412,15,27,31,12
34,SRE COLATINA,3200805,BAIXO GUANDU,32009461,EEEFM JOSE DAMASCENO FILHO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1205.0,2180.0,55.27522935779817,13,55,31,10,1176.0,2880.0,40.833333333333336,6,41,46,51
34,SRE COLATINA,3200805,BAIXO GUANDU,32009461,EEEFM JOSE DAMASCENO FILHO,26,ENSINO MEDIO - 2ª SERIE,Matemática,522.0,1940.0,26.90721649484536,0,5,36,56,1282.0,2800.0,45.785714285714285,22,40,32,46
34,SRE COLATINA,3200805,BAIXO GUANDU,32080867,CEEMTI BAIXO GUANDU,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1532.0,2500.0,61.28,19,76,26,4,1467.0,2600.0,56.42307692307692,5,80,36,9
34,SRE COLATINA,3200805,BAIXO GUANDU,32080867,CEEMTI BAIXO GUANDU,26,ENSINO MEDIO - 2ª SERIE,Matemática,650.0,1380.0,47.10144927536232,5,24,25,15,1309.0,2600.0,50.34615384615385,11,48,53,18
34,SRE COLATINA,3201506,COLATINA,32010699,EEEFM PROFESSORA NEA MONTEIRO COSTA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,766.0,1420.0,53.94366197183098,5,33,30,3,698.0,1240.0,56.29032258064516,1,42,18,1
34,SRE COLATINA,3201506,COLATINA,32010699,EEEFM PROFESSORA NEA MONTEIRO COSTA,26,ENSINO MEDIO - 2ª SERIE,Matemática,468.0,1420.0,32.95774647887324,1,13,23,34,526.0,1200.0,43.833333333333336,0,13,40,7
34,SRE COLATINA,3201506,COLATINA,32010702,CEEFMTI CONDE DE LINHARES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,504.0,780.0,64.61538461538461,10,22,6,1,1092.0,1860.0,58.70967741935484,7,53,31,2
34,SRE COLATINA,3201506,COLATINA,32010702,CEEFMTI CONDE DE LINHARES,26,ENSINO MEDIO - 2ª SERIE,Matemática,411.0,780.0,52.69230769230769,6,14,13,6,786.0,1880.0,41.80851063829788,5,16,49,24
34,SRE COLATINA,3201506,COLATINA,32010710,EEEFM GERALDO VARGAS NOGUEIRA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,3077.0,4920.0,62.540650406504064,58,120,59,9,3282.0,5260.0,62.39543726235741,30,179,47,7
34,SRE COLATINA,3201506,COLATINA,32010710,EEEFM GERALDO VARGAS NOGUEIRA,26,ENSINO MEDIO - 2ª SERIE,Matemática,2101.0,5120.0,41.03515625,20,51,107,78,2477.0,5180.0,47.818532818532816,14,85,122,38
34,SRE COLATINA,3201506,COLATINA,32010729,EEEFM HONORIO FRAGA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2852.0,4660.0,61.20171673819743,31,145,45,12,3210.0,5060.0,63.43873517786561,26,177,43,7
34,SRE COLATINA,3201506,COLATINA,32010729,EEEFM HONORIO FRAGA,26,ENSINO MEDIO - 2ª SERIE,Matemática,1771.0,4920.0,35.99593495934959,14,51,71,110,2865.0,5080.0,56.39763779527559,23,136,79,16
34,SRE COLATINA,3201506,COLATINA,32010745,EEEFM PROF CAROLINA PICHLER,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,238.0,520.0,45.76923076923077,0,11,10,5,94.0,240.0,39.16666666666666,0,4,3,5
34,SRE COLATINA,3201506,COLATINA,32010745,EEEFM PROF CAROLINA PICHLER,26,ENSINO MEDIO - 2ª SERIE,Matemática,105.0,520.0,20.192307692307693,0,0,5,21,169.0,300.0,56.333333333333336,0,10,2,3
34,SRE COLATINA,3201506,COLATINA,32010753,EEEFM RUBENS RANGEL,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2062.0,3780.0,54.55026455026455,13,100,55,21,2190.0,3640.0,60.16483516483517,27,103,40,12
34,SRE COLATINA,3201506,COLATINA,32010753,EEEFM RUBENS RANGEL,26,ENSINO MEDIO - 2ª SERIE,Matemática,1289.0,3720.0,34.6505376344086,1,34,79,72,1644.0,3680.0,44.67391304347826,5,56,83,40
34,SRE COLATINA,3201506,COLATINA,32083114,EECOR DE COLATINA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,320.0,560.0,57.142857142857146,1,16,11,0,288.0,480.0,60.0,0,18,6,0
34,SRE COLATINA,3201506,COLATINA,32083114,EECOR DE COLATINA,26,ENSINO MEDIO - 2ª SERIE,Matemática,387.0,580.0,66.72413793103448,12,11,4,2,285.0,480.0,59.375,2,16,4,2
34,SRE COLATINA,3202256,GOVERNADOR LINDENBERG,32011717,EEEFM PROFESSOR SANTOS PINTO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,754.0,1200.0,62.833333333333336,11,38,8,3,657.0,1120.0,58.660714285714285,4,34,18,0
34,SRE COLATINA,3202256,GOVERNADOR LINDENBERG,32011717,EEEFM PROFESSOR SANTOS PINTO,26,ENSINO MEDIO - 2ª SERIE,Matemática,467.0,1200.0,38.91666666666666,3,10,27,20,507.0,1140.0,44.47368421052632,4,11,31,11
34,SRE COLATINA,3202256,GOVERNADOR LINDENBERG,32012420,EEEFM IRINEU MORELLO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,342.0,520.0,65.76923076923077,5,17,4,0,269.0,460.0,58.47826086956522,3,13,6,1
34,SRE COLATINA,3202256,GOVERNADOR LINDENBERG,32012420,EEEFM IRINEU MORELLO,26,ENSINO MEDIO - 2ª SERIE,Matemática,274.0,540.0,50.74074074074074,5,9,6,7,204.0,460.0,44.34782608695652,2,6,9,6
34,SRE COLATINA,3202256,GOVERNADOR LINDENBERG,32012438,EEEFM PROF CARLOS MENDES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,131.0,200.0,65.5,3,6,1,0,290.0,440.0,65.9090909090909,3,16,3,0
34,SRE COLATINA,3202256,GOVERNADOR LINDENBERG,32012438,EEEFM PROF CARLOS MENDES,26,ENSINO MEDIO - 2ª SERIE,Matemática,165.0,240.0,68.75,4,5,2,1,230.0,480.0,47.91666666666666,0,12,9,3
34,SRE COLATINA,3202702,ITAGUACU,32030584,EEEFM EURICO SALLES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,859.0,1600.0,53.6875,7,34,30,9,990.0,1520.0,65.13157894736842,20,42,12,2
34,SRE COLATINA,3202702,ITAGUACU,32030584,EEEFM EURICO SALLES,26,ENSINO MEDIO - 2ª SERIE,Matemática,482.0,1560.0,30.897435897435894,5,6,21,46,954.0,1620.0,58.888888888888886,15,39,21,6
34,SRE COLATINA,3202702,ITAGUACU,32030959,EEEFM FABIANO FRANCISCO TOMASINI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,135.0,160.0,84.375,6,2,0,0,125.0,140.0,89.28571428571429,7,0,0,0
34,SRE COLATINA,3202702,ITAGUACU,32030959,EEEFM FABIANO FRANCISCO TOMASINI,26,ENSINO MEDIO - 2ª SERIE,Matemática,139.0,160.0,86.875,7,1,0,0,107.0,140.0,76.42857142857143,3,4,0,0
34,SRE COLATINA,3202702,ITAGUACU,32030983,EEEFM ALFREDO LEMOS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,279.0,500.0,55.8,2,13,8,2,370.0,580.0,63.793103448275865,6,15,8,0
34,SRE COLATINA,3202702,ITAGUACU,32030983,EEEFM ALFREDO LEMOS,26,ENSINO MEDIO - 2ª SERIE,Matemática,195.0,500.0,39.0,0,6,11,8,273.0,580.0,47.06896551724138,1,12,11,5
34,SRE COLATINA,3202900,ITARANA,32031238,EEEFM ALTO JATIBOCAS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,251.0,400.0,62.75,2,16,2,0,116.0,220.0,52.72727272727273,3,2,5,1
34,SRE COLATINA,3202900,ITARANA,32031238,EEEFM ALTO JATIBOCAS,26,ENSINO MEDIO - 2ª SERIE,Matemática,177.0,340.0,52.05882352941177,2,6,7,2,118.0,220.0,53.63636363636363,0,6,5,0
34,SRE COLATINA,3202900,ITARANA,32031289,EEEFM PROF ALEYDE COSME,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,791.0,1260.0,62.77777777777778,9,41,9,4,598.0,1020.0,58.62745098039216,11,19,20,1
34,SRE COLATINA,3202900,ITARANA,32031289,EEEFM PROF ALEYDE COSME,26,ENSINO MEDIO - 2ª SERIE,Matemática,798.0,1240.0,64.35483870967742,28,9,18,7,517.0,1000.0,51.7,4,17,26,3
34,SRE COLATINA,3203353,MARILANDIA,32012713,EEEFM PADRE ANTONIO VOLKERS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1197.0,1960.0,61.07142857142857,16,53,24,5,1332.0,2320.0,57.41379310344828,13,59,38,6
34,SRE COLATINA,3203353,MARILANDIA,32012713,EEEFM PADRE ANTONIO VOLKERS,26,ENSINO MEDIO - 2ª SERIE,Matemática,937.0,1940.0,48.29896907216495,5,39,36,17,1156.0,2320.0,49.82758620689656,12,43,46,15
34,SRE COLATINA,3204005,PANCAS,32013272,EEEFM ARARIBOIA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,812.0,1380.0,58.84057971014493,8,38,19,4,1098.0,1940.0,56.597938144329895,6,58,28,5
34,SRE COLATINA,3204005,PANCAS,32013272,EEEFM ARARIBOIA,26,ENSINO MEDIO - 2ª SERIE,Matemática,298.0,1300.0,22.923076923076923,0,2,18,45,772.0,1960.0,39.38775510204081,1,17,60,20
34,SRE COLATINA,3204005,PANCAS,32013728,EEEFM SEBASTIANA GRILO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,514.0,940.0,54.680851063829785,5,22,17,3,452.0,800.0,56.5,1,25,13,1
34,SRE COLATINA,3204005,PANCAS,32013728,EEEFM SEBASTIANA GRILO,26,ENSINO MEDIO - 2ª SERIE,Matemática,341.0,900.0,37.888888888888886,3,5,21,16,409.0,900.0,45.44444444444444,0,15,23,7
34,SRE COLATINA,3204005,PANCAS,32013906,EEEFM JANUARIO RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,269.0,460.0,58.47826086956522,2,15,4,2,322.0,620.0,51.935483870967744,2,16,6,7
34,SRE COLATINA,3204005,PANCAS,32013906,EEEFM JANUARIO RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Matemática,161.0,460.0,35.0,0,3,14,6,274.0,640.0,42.8125,0,8,19,5
34,SRE COLATINA,3204658,SAO DOMINGOS DO NORTE,32014236,EEEFM SAO DOMINGOS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,881.0,1400.0,62.92857142857143,11,43,14,2,799.0,1380.0,57.89855072463768,6,43,17,3
34,SRE COLATINA,3204658,SAO DOMINGOS DO NORTE,32014236,EEEFM SAO DOMINGOS,26,ENSINO MEDIO - 2ª SERIE,Matemática,421.0,1400.0,30.071428571428573,0,5,30,35,643.0,1360.0,47.27941176470589,5,21,34,8
34,SRE COLATINA,3204955,SAO ROQUE DO CANAA,32033540,EEEFM DAVID ROLDI,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1455.0,2340.0,62.17948717948718,16,77,20,4,938.0,1600.0,58.625,10,46,17,7
34,SRE COLATINA,3204955,SAO ROQUE DO CANAA,32033540,EEEFM DAVID ROLDI,26,ENSINO MEDIO - 2ª SERIE,Matemática,743.0,2040.0,36.42156862745098,2,13,56,31,646.0,1580.0,40.88607594936709,1,16,46,16
35,SRE CACHOEIRO DE ITAPEMIRIM,3200706,ATILIO VIVACQUA,32051328,EEEFM FERNANDO DE ABREU,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1033.0,1840.0,56.141304347826086,10,48,28,6,1364.0,2580.0,52.86821705426357,18,48,51,12
35,SRE CACHOEIRO DE ITAPEMIRIM,3200706,ATILIO VIVACQUA,32051328,EEEFM FERNANDO DE ABREU,26,ENSINO MEDIO - 2ª SERIE,Matemática,572.0,1940.0,29.484536082474225,3,4,38,52,922.0,2680.0,34.40298507462686,1,10,78,45
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052103,EEEM CEI ATTILA DE ALMEIDA MIRANDA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,3434.0,6060.0,56.66666666666666,37,158,74,34,4021.0,5840.0,68.8527397260274,124,120,40,8
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052103,EEEM CEI ATTILA DE ALMEIDA MIRANDA,26,ENSINO MEDIO - 2ª SERIE,Matemática,2590.0,6480.0,39.96913580246913,18,72,123,111,3114.0,6180.0,50.38834951456311,18,124,128,39
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052189,EEEFM AGOSTINHO SIMONATO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,977.0,1720.0,56.80232558139535,9,48,25,4,879.0,1460.0,60.2054794520548,8,47,15,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052189,EEEFM AGOSTINHO SIMONATO,26,ENSINO MEDIO - 2ª SERIE,Matemática,615.0,1660.0,37.04819277108434,1,12,45,25,691.0,1480.0,46.68918918918919,9,17,31,17
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052308,CEEFMTI FRANCISCO COELHO AVILA JUNIOR,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,728.0,1220.0,59.67213114754098,11,27,22,1,801.0,1420.0,56.40845070422535,7,40,16,8
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052308,CEEFMTI FRANCISCO COELHO AVILA JUNIOR,26,ENSINO MEDIO - 2ª SERIE,Matemática,415.0,1220.0,34.01639344262295,1,7,28,25,604.0,1400.0,43.142857142857146,3,16,39,12
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052316,EEEFM FRATERNIDADE E LUZ,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,993.0,1640.0,60.54878048780488,13,50,11,8,1737.0,2580.0,67.32558139534883,39,68,20,2
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052316,EEEFM FRATERNIDADE E LUZ,26,ENSINO MEDIO - 2ª SERIE,Matemática,798.0,1580.0,50.50632911392405,19,20,17,23,1684.0,2500.0,67.36,39,59,23,4
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052405,EEEFM LIONS SEBASTIAO PAIVA VIDAURRE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1498.0,2480.0,60.403225806451616,12,76,31,5,1667.0,2860.0,58.28671328671329,15,83,39,6
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052405,EEEFM LIONS SEBASTIAO PAIVA VIDAURRE,26,ENSINO MEDIO - 2ª SERIE,Matemática,849.0,2440.0,34.795081967213115,1,20,49,52,1484.0,2960.0,50.13513513513514,12,60,52,24
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052529,EEEFM PRESIDENTE GETULIO VARGAS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,2865.0,4760.0,60.1890756302521,20,152,59,7,3738.0,6220.0,60.09646302250804,48,167,83,13
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052529,EEEFM PRESIDENTE GETULIO VARGAS,26,ENSINO MEDIO - 2ª SERIE,Matemática,2369.0,6060.0,39.09240924092409,12,57,135,99,2664.0,6240.0,42.69230769230769,19,67,156,70
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052545,EEEFM PROF CLAUDIONOR RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,378.0,640.0,59.0625,6,15,9,2,1605.0,2560.0,62.6953125,23,77,21,7
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052545,EEEFM PROF CLAUDIONOR RIBEIRO,26,ENSINO MEDIO - 2ª SERIE,Matemática,295.0,680.0,43.38235294117647,2,7,18,7,1430.0,2780.0,51.43884892086331,21,47,44,27
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052618,EEEFM PROF HOSANA SALLES,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1009.0,1640.0,61.52439024390244,10,48,23,1,1550.0,2400.0,64.58333333333333,30,65,22,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052618,EEEFM PROF HOSANA SALLES,26,ENSINO MEDIO - 2ª SERIE,Matemática,741.0,1960.0,37.80612244897959,2,27,34,35,1260.0,2440.0,51.63934426229508,15,46,45,16
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052693,EEEFM WILSON RESENDE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,352.0,660.0,53.333333333333336,2,13,15,3,460.0,740.0,62.16216216216216,4,22,11,0
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052693,EEEFM WILSON RESENDE,26,ENSINO MEDIO - 2ª SERIE,Matemática,238.0,620.0,38.38709677419355,0,7,20,4,455.0,740.0,61.48648648648648,11,16,9,1
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052731,CEEFMTI LICEU MUNIZ FREIRE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,391.0,680.0,57.5,6,15,10,3,643.0,1060.0,60.66037735849056,13,22,15,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052731,CEEFMTI LICEU MUNIZ FREIRE,26,ENSINO MEDIO - 2ª SERIE,Matemática,239.0,640.0,37.34375,0,7,14,11,418.0,1060.0,39.43396226415094,3,10,24,16
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052847,EEEFM PROF PETRONILHA VIDIGAL,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,291.0,560.0,51.96428571428572,1,13,13,1,910.0,1500.0,60.66666666666666,20,29,20,6
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32052847,EEEFM PROF PETRONILHA VIDIGAL,26,ENSINO MEDIO - 2ª SERIE,Matemática,165.0,600.0,27.5,0,1,12,17,758.0,1520.0,49.86842105263158,0,37,28,11
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32053860,EEEFM ZACHEU MOREIRA DA FRAGA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,648.0,1140.0,56.8421052631579,5,26,25,1,925.0,1520.0,60.85526315789474,9,47,17,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3201209,CACHOEIRO DE ITAPEMIRIM,32053860,EEEFM ZACHEU MOREIRA DA FRAGA,26,ENSINO MEDIO - 2ª SERIE,Matemática,632.0,1140.0,55.43859649122807,9,22,18,8,771.0,1580.0,48.79746835443038,6,32,29,12
35,SRE CACHOEIRO DE ITAPEMIRIM,3201407,CASTELO,32054092,EEEFM JOAO BLEY,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,3460.0,5460.0,63.36996336996337,54,159,54,6,3176.0,5220.0,60.84291187739464,54,136,60,11
35,SRE CACHOEIRO DE ITAPEMIRIM,3201407,CASTELO,32054092,EEEFM JOAO BLEY,26,ENSINO MEDIO - 2ª SERIE,Matemática,3249.0,5380.0,60.39033457249071,82,91,61,35,2953.0,5220.0,56.57088122605364,65,75,88,33
35,SRE CACHOEIRO DE ITAPEMIRIM,3202603,ICONHA,32044364,EEEFM CEL ANTONIO DUARTE,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1134.0,1740.0,65.17241379310344,19,51,14,3,1194.0,1900.0,62.8421052631579,11,66,15,3
35,SRE CACHOEIRO DE ITAPEMIRIM,3202603,ICONHA,32044364,EEEFM CEL ANTONIO DUARTE,26,ENSINO MEDIO - 2ª SERIE,Matemática,785.0,1740.0,45.11494252873563,10,24,34,19,940.0,1920.0,48.958333333333336,11,31,36,18
35,SRE CACHOEIRO DE ITAPEMIRIM,3202801,ITAPEMIRIM,32059906,EEEFM LEOPOLDINO ROCHA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1688.0,3180.0,53.081761006289305,4,88,51,16,2182.0,3180.0,68.61635220125787,51,88,15,5
35,SRE CACHOEIRO DE ITAPEMIRIM,3202801,ITAPEMIRIM,32059906,EEEFM LEOPOLDINO ROCHA,26,ENSINO MEDIO - 2ª SERIE,Matemática,1075.0,2780.0,38.66906474820144,3,29,67,40,1709.0,3240.0,52.74691358024691,20,57,73,12
